file_path,class_name
COVID-19_Radiography_Dataset\COVID\images\COVID-2318.png,COVID
VIN/a86783be441175fe92dc0c767474514c.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-828.png,COVID
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2950.png,Lung_Opacity
COVID-19_Radiography_Dataset\COVID\images\COVID-1337.png,COVID
COVID-19_Radiography_Dataset\Normal\images\Normal-3750.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-2977.png,COVID
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-837.png,Viral Pneumonia
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5088.png,Lung_Opacity
VIN/85041ac1ad6809cdf9d2900226fe5194.png,Normal
VIN/37233691ba64ed88b4e05882d7e41d61.png,Fibrosis
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1233.png,Lung_Opacity
VIN/56ff603702d5731385e17026e6acd868.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-2102.png,COVID
VIN/ea31d4a3b0cf92907dd27f14364000db.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-1777.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-2627.png,COVID
VIN/2e7b51cf120ec59d369331d09bba34b8.png,Lung_Opacity
VIN/69972b49aac9f4aea137e51984cf8691.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-9060.png,Normal
VIN/b55a0fc49ba34ddf21e50dde0f11edca.png,Fibrosis
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-1221.png,Viral Pneumonia
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-636.png,Viral Pneumonia
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1067.png,Lung_Opacity
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-1132.png,Viral Pneumonia
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4919.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-6148.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-1584.png,COVID
VIN/4412b110512b07eb193edc92f2e3d1c7.png,Normal
VIN/fdd529400be877bedaf4f2df9176cedf.png,Fibrosis
VIN/2a96255deafcf2f24bf9f266e1c12633.png,Fibrosis
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3547.png,Lung_Opacity
VIN/74cea01b232c6992ed865ef7b1b64afd.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-27.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2172.png,Lung_Opacity
VIN/742669c2df8236b4f543fca44c166ad7.png,Normal
VIN/7216517a6e4daf3bd95b7b065dac16dd.png,Fibrosis
COVID-19_Radiography_Dataset\COVID\images\COVID-1602.png,COVID
VIN/2d123b7231e4ec109e058816afdaf924.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4706.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-6897.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5038.png,Lung_Opacity
VIN/d47efdd2527ed1646f31bec6dcbbcdc1.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-1225.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-6005.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3252.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-716.png,Lung_Opacity
COVID-19_Radiography_Dataset\COVID\images\COVID-3050.png,COVID
COVID-19_Radiography_Dataset\Normal\images\Normal-1080.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-8092.png,Normal
VIN/80ce09a40566bb57fd7ff52e1133e1b4.png,Normal
VIN/adac80611898114bb1cd5cb47d80ffb4.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2941.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5101.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4542.png,Lung_Opacity
VIN/18a61a07e6f5f13ebfee57fa36cd8b6f.png,Fibrosis
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-670.png,Viral Pneumonia
VIN/634fa8f5318dbf29297571e88e8a6d88.png,Normal
VIN/b0f70ba8840ab9c8f39f37768c97e78d.png,Fibrosis
COVID-19_Radiography_Dataset\Normal\images\Normal-7668.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-556.png,Normal
VIN/4d74dcaf2f76dd250ef660648ef8acc5.png,Normal
VIN/558327eba06325fc6058b8fccf18b41d.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-6124.png,Normal
VIN/31449e7891efb4f8be8f7d76bf247914.png,Normal
VIN/b4682a500878893cfec7e06e670e6c4b.png,Normal
VIN/65a0c8dffe977ae628d0622875078a1f.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-4346.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-1835.png,COVID
COVID-19_Radiography_Dataset\Normal\images\Normal-6345.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-3045.png,COVID
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2177.png,Lung_Opacity
COVID-19_Radiography_Dataset\COVID\images\COVID-269.png,COVID
COVID-19_Radiography_Dataset\Normal\images\Normal-8917.png,Normal
VIN/537e3172b71830225b5ed58d84bb8af9.png,Normal
VIN/3d39ca4c351d61ce5e3f952d2152066f.png,Normal
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-644.png,Viral Pneumonia
COVID-19_Radiography_Dataset\COVID\images\COVID-3490.png,COVID
COVID-19_Radiography_Dataset\Normal\images\Normal-7012.png,Normal
VIN/d1eb013c56b49d88034915dbee6c5f68.png,Fibrosis
COVID-19_Radiography_Dataset\Normal\images\Normal-7441.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1005.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2297.png,Lung_Opacity
COVID-19_Radiography_Dataset\COVID\images\COVID-3283.png,COVID
VIN/13183cb48b0aae02e88c3f45547d393a.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-10173.png,Normal
VIN/8af168ba0e8b1b0d98dc5d93fa984662.png,Normal
VIN/1f9cdcc5024717fd9164946c2c317e1c.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-7922.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3844.png,Lung_Opacity
VIN/2561ba15f063a8e3a0322ad943738bb5.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5702.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4505.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-7078.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-3068.png,COVID
COVID-19_Radiography_Dataset\COVID\images\COVID-3481.png,COVID
COVID-19_Radiography_Dataset\COVID\images\COVID-568.png,COVID
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-647.png,Lung_Opacity
VIN/25207f1f73016eb9d84327860e5c9b49.png,Fibrosis
COVID-19_Radiography_Dataset\Normal\images\Normal-2373.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-115.png,COVID
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2341.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4686.png,Lung_Opacity
VIN/f0dcd248629236188dbc4c3767b40e69.png,Normal
VIN/ad8d224b07d9441d2c97cc330086c2e0.png,Normal
VIN/1019251f7cf5b19559ea93c212428bdb.png,Normal
VIN/ce5e76544b8c1d0ec34783b0f1bc471d.png,Fibrosis
VIN/b1c50f14b8ed2fe9d3478b115600eee3.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-654.png,Lung_Opacity
VIN/4d4ad44c8fc0e4a95366b07c27afb1b2.png,Normal
VIN/bbc8cca2bda1c6bc5b66715a12830d78.png,Fibrosis
COVID-19_Radiography_Dataset\Normal\images\Normal-1834.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-5755.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4272.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-533.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2588.png,Lung_Opacity
VIN/3e288b491b9c0fe5e4dcdd1aeb86ecc8.png,Normal
VIN/1138649f25528f0ab76c93ac60279ca3.png,Fibrosis
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3733.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-647.png,Normal
VIN/ddc78bd83fc1feb6823701c803bc7f9a.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1881.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5003.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-477.png,Lung_Opacity
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-1094.png,Viral Pneumonia
COVID-19_Radiography_Dataset\Normal\images\Normal-8593.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-1433.png,COVID
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1923.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-842.png,Lung_Opacity
VIN/b558e27bab03d9cf536c1bf99d03ead9.png,Normal
VIN/2a725a4efd1b626781a9e661afe4efeb.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-157.png,COVID
VIN/0dbdb924a9140849abd4ff650c5356da.png,Fibrosis
VIN/efd841b9897ceb215d30cff8e1fb85b4.png,Fibrosis
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1564.png,Lung_Opacity
VIN/41a85f4b0d6836e24334e29b3d952e76.png,Fibrosis
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-759.png,Lung_Opacity
COVID-19_Radiography_Dataset\COVID\images\COVID-285.png,COVID
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4078.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2195.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5784.png,Lung_Opacity
VIN/381e9c224c892d437f498779e349469e.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-367.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-4437.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4996.png,Lung_Opacity
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-884.png,Viral Pneumonia
VIN/495efa93a687146069cd0db0c4628162.png,Normal
VIN/d252062152a9c144706233c2a544c711.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2614.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5808.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-8094.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2445.png,Lung_Opacity
VIN/ce20c162f84a098adb1a848df50acd99.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3687.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2353.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4599.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-2912.png,Normal
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-595.png,Viral Pneumonia
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3222.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4076.png,Lung_Opacity
COVID-19_Radiography_Dataset\COVID\images\COVID-2264.png,COVID
COVID-19_Radiography_Dataset\Normal\images\Normal-1526.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-1202.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-215.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-1581.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5789.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-483.png,Lung_Opacity
VIN/8509220591d4f44b65e5762ddf463d31.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1006.png,Lung_Opacity
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-895.png,Viral Pneumonia
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4056.png,Lung_Opacity
VIN/8fcbf4c0ba3178b938cc3c80df975fe3.png,Fibrosis
VIN/1b90f72310730c8e045e85e8b60c308d.png,Fibrosis
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5760.png,Lung_Opacity
COVID-19_Radiography_Dataset\COVID\images\COVID-3494.png,COVID
VIN/ada5ba2e729f9b4518de5a6bc31e1eca.png,Lung_Opacity
COVID-19_Radiography_Dataset\COVID\images\COVID-1502.png,COVID
COVID-19_Radiography_Dataset\Normal\images\Normal-7204.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-716.png,COVID
COVID-19_Radiography_Dataset\Normal\images\Normal-1345.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-2667.png,COVID
VIN/90294c2e98cf161d97c32633e5a67ab1.png,Lung_Opacity
COVID-19_Radiography_Dataset\COVID\images\COVID-1083.png,COVID
COVID-19_Radiography_Dataset\COVID\images\COVID-3548.png,COVID
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-326.png,Viral Pneumonia
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4245.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-5669.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-7429.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-3976.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-1997.png,COVID
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2604.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5012.png,Lung_Opacity
VIN/dfa0f1b7c81f354ced7bff478c8d542a.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-1672.png,COVID
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2907.png,Lung_Opacity
VIN/2e21c9ab51303ea2fc6f4e90e18825d5.png,Normal
VIN/7d0e636b3ef2ccbb0c67b3243a1478ce.png,Fibrosis
COVID-19_Radiography_Dataset\Normal\images\Normal-763.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-3124.png,COVID
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1164.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3413.png,Lung_Opacity
VIN/96aa1d32c29e15dd9d4c77207cf0a613.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4741.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5273.png,Lung_Opacity
COVID-19_Radiography_Dataset\COVID\images\COVID-482.png,COVID
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1845.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-10.png,Normal
VIN/ab51ed37f90ea78c93f1e92aa8a9d749.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-7128.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-1336.png,COVID
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4121.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-6101.png,Normal
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-1096.png,Viral Pneumonia
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3306.png,Lung_Opacity
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-1295.png,Viral Pneumonia
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4493.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-162.png,Lung_Opacity
VIN/ba01c6d8d20afadbe2936c2c18924e19.png,Normal
VIN/30449fde0f51f26ca4c1bcb2bf482ff8.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4394.png,Lung_Opacity
VIN/56e12dd250d23cb2199f1f90eb5a337f.png,Fibrosis
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2032.png,Lung_Opacity
VIN/72281af53222290aa87b534383d3bba0.png,Normal
VIN/a0e0a66c5bc7a660f082ba3363c4a96a.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-5563.png,Normal
VIN/55e39b1282cde6796b82c6b5019a1fb8.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1169.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3182.png,Lung_Opacity
VIN/714711a122d476520a5cf1853d145092.png,Normal
VIN/8f49f40a4a6b8fbdb26230ba315f406d.png,Normal
VIN/9369d8c9b16544b4f5c2d953f972a87c.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4142.png,Lung_Opacity
COVID-19_Radiography_Dataset\COVID\images\COVID-863.png,COVID
VIN/412c4d81ec9510492343169ea6fc6a68.png,Lung_Opacity
COVID-19_Radiography_Dataset\COVID\images\COVID-1922.png,COVID
VIN/6136b0372e0182ea0d24b413897d709a.png,Normal
VIN/dbb9b3060df509e7d580aeccd7c19520.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-8702.png,Normal
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-1280.png,Viral Pneumonia
COVID-19_Radiography_Dataset\Normal\images\Normal-6328.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-6342.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1781.png,Lung_Opacity
VIN/0fd9b262a5d0490716641cde0a167eaa.png,Normal
VIN/c772fcde08c1e9cb49ab6c11b8fe6e42.png,Fibrosis
COVID-19_Radiography_Dataset\Normal\images\Normal-1762.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-1152.png,COVID
VIN/80234017eb6caeada9e14d421eb0b8f8.png,Lung_Opacity
VIN/7eee7f91dd12bfb94f3be1162453b90a.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5145.png,Lung_Opacity
VIN/89e6ab133f587191383608ee04cea79a.png,Fibrosis
COVID-19_Radiography_Dataset\COVID\images\COVID-1626.png,COVID
VIN/c1055f06efc1998f3762ca21e9fe5e6f.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1419.png,Lung_Opacity
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-330.png,Viral Pneumonia
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2843.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1441.png,Lung_Opacity
COVID-19_Radiography_Dataset\COVID\images\COVID-317.png,COVID
VIN/3abc9bc2967d1891119ae82511e479b3.png,Fibrosis
VIN/644ce5af82ecc76391728df8cd2bfb3d.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-1757.png,COVID
COVID-19_Radiography_Dataset\Normal\images\Normal-5715.png,Normal
VIN/ab34c9ad45f384227e25e6fb3e66acbb.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3826.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2780.png,Lung_Opacity
VIN/aa12ea6652b3b8bea37df74e4e127e8f.png,Fibrosis
COVID-19_Radiography_Dataset\COVID\images\COVID-1769.png,COVID
COVID-19_Radiography_Dataset\COVID\images\COVID-3496.png,COVID
VIN/e719b0f794aebc789651fbd91ade8a05.png,Fibrosis
COVID-19_Radiography_Dataset\Normal\images\Normal-2629.png,Normal
VIN/6fe8a6cb3929ebdfa1cc078b0318e363.png,Fibrosis
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-1095.png,Viral Pneumonia
VIN/4e7a534c72ee26ef1610dd6e5c94d246.png,Lung_Opacity
VIN/4a01b1f6c3863833bf9de0aac14ca27b.png,Normal
VIN/73ea8e9d0fd9a1a62697176492eebc44.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-4949.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4964.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-158.png,Lung_Opacity
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-352.png,Viral Pneumonia
VIN/1ae368aaa68a19e19664f5f0648e863f.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3434.png,Lung_Opacity
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-71.png,Viral Pneumonia
COVID-19_Radiography_Dataset\COVID\images\COVID-1629.png,COVID
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3001.png,Lung_Opacity
VIN/bde4bfa149bc13cee2de7c2e942979e7.png,Lung_Opacity
COVID-19_Radiography_Dataset\COVID\images\COVID-1148.png,COVID
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4754.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2087.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4080.png,Lung_Opacity
COVID-19_Radiography_Dataset\COVID\images\COVID-2860.png,COVID
COVID-19_Radiography_Dataset\Normal\images\Normal-5196.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-9740.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-1868.png,COVID
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2229.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-7728.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-909.png,COVID
VIN/50967fd2c8a4b64dee2f8e7762fe14da.png,Normal
VIN/2ea58b51001ca6347b12f504384db4cd.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-575.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-531.png,Lung_Opacity
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-89.png,Viral Pneumonia
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1135.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1033.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2438.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-2466.png,Normal
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-626.png,Viral Pneumonia
COVID-19_Radiography_Dataset\Normal\images\Normal-1216.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-5039.png,Normal
VIN/98dca7e62a4f2d47455b9a275fa75a08.png,Lung_Opacity
VIN/3908056ba6fc625b4aff2c08ee62f5f9.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-8685.png,Normal
VIN/2bac12b65fe143e0d0a4b56b320782e8.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5100.png,Lung_Opacity
VIN/e2ebd455db55a7e324d7b766f051f93c.png,Normal
VIN/b9e3a3e2f00c934a4212c99b8727d720.png,Normal
COVID-19_Radiography_Dataset\COVID\images\COVID-1601.png,COVID
VIN/131a5aebed48ad2591a6c20f30eec857.png,Normal
VIN/9e3b6a128589d603ef3835809b609ddd.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5541.png,Lung_Opacity
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1728.png,Lung_Opacity
COVID-19_Radiography_Dataset\COVID\images\COVID-500.png,COVID
COVID-19_Radiography_Dataset\Normal\images\Normal-6105.png,Normal
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-435.png,Viral Pneumonia
VIN/6945a8192d248b14b7ee994adc12edda.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-7021.png,Normal
COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-169.png,Viral Pneumonia
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2799.png,Lung_Opacity
VIN/4b514fdcb1c194983b7b34c9fc3e0ad5.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3189.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-6357.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-186.png,Lung_Opacity
COVID-19_Radiography_Dataset\COVID\images\COVID-1763.png,COVID
COVID-19_Radiography_Dataset\COVID\images\COVID-1837.png,COVID
VIN/757b9dce1ec83ee0758ebbac0fc6461a.png,Lung_Opacity
VIN/63ae0334ee9804a3bb06d66432fefa26.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-9659.png,Normal
VIN/369f57f4b8b15f18a670985874ada820.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-6340.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1272.png,Lung_Opacity
VIN/9b389242ffe5059b705ee8f5aac00bd5.png,Lung_Opacity
COVID-19_Radiography_Dataset\COVID\images\COVID-3296.png,COVID
VIN/ce2c5376b597eb067395da4c7f9960aa.png,Lung_Opacity
VIN/768a7d452af7e32e52a9b183a7987319.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-2245.png,Normal
COVID-19_Radiography_Dataset\Normal\images\Normal-6679.png,Normal
VIN/321c111713c3ee5385db0effb54ff568.png,Fibrosis
COVID-19_Radiography_Dataset\Normal\images\Normal-5589.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-455.png,Lung_Opacity
COVID-19_Radiography_Dataset\Normal\images\Normal-5067.png,Normal
COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5063.png,Lung_Opacity
